date_time,maxtempC,mintempC,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,weatherDesc,location
2020-01-30 12:00:00,17,8,4,5,16,15,7,5,49,0.0,1019,15,10,294,6,Partly cloudy,islamabad
2020-01-30 15:00:00,17,8,4,6,17,17,8,4,48,0.0,1017,17,10,288,6,Partly cloudy,islamabad
2020-01-30 18:00:00,17,8,4,6,14,15,9,4,57,0.0,1016,15,10,302,6,Partly cloudy,islamabad
2020-01-30 21:00:00,17,8,4,4,11,11,10,4,61,0.0,1016,11,10,241,6,Partly cloudy,islamabad
2020-01-31 00:00:00,16,7,4,3,9,10,9,4,63,0.0,1016,10,10,247,5,Partly cloudy,islamabad
2020-01-31 03:00:00,16,7,4,1,8,8,9,6,61,0.0,1015,8,10,33,5,Partly cloudy,islamabad
2020-01-31 06:00:00,16,7,4,-0,7,7,9,21,58,0.0,1014,7,10,49,4,Partly cloudy,islamabad
2020-01-31 09:00:00,16,7,4,-0,10,10,7,35,51,0.0,1015,10,10,87,4,Partly cloudy,islamabad
2020-01-31 12:00:00,16,7,4,1,15,15,5,14,40,0.0,1015,15,10,152,5,Partly cloudy,islamabad
2020-01-31 15:00:00,16,7,4,4,16,16,6,13,45,0.0,1013,16,10,207,5,Partly cloudy,islamabad
2020-01-31 18:00:00,16,7,4,4,13,13,6,27,53,0.0,1013,13,10,280,4,Partly cloudy,islamabad
2020-01-31 21:00:00,16,7,4,1,9,10,12,50,55,0.0,1015,10,10,231,5,Partly cloudy,islamabad
2020-02-01 00:00:00,18,8,3,2,8,9,11,83,64,0.1,1016,9,10,47,5,Patchy rain possible,islamabad
2020-02-01 03:00:00,18,8,3,2,7,8,12,82,68,0.1,1016,8,10,57,5,Patchy rain possible,islamabad
2020-02-01 06:00:00,18,8,3,3,8,8,8,59,68,0.1,1017,8,10,29,4,Partly cloudy,islamabad
2020-02-01 09:00:00,18,8,3,5,13,13,6,1,59,0.0,1019,13,10,102,5,Sunny,islamabad
2020-02-01 12:00:00,18,8,3,4,17,17,9,0,42,0.0,1019,17,10,283,8,Sunny,islamabad
2020-02-01 15:00:00,18,8,3,4,18,18,11,0,38,0.0,1018,18,10,284,10,Sunny,islamabad
2020-02-01 18:00:00,18,8,3,4,16,16,11,0,46,0.0,1018,16,10,305,9,Clear,islamabad
2020-02-01 21:00:00,18,8,3,2,12,13,11,0,48,0.0,1020,13,10,226,8,Clear,islamabad
2020-02-02 00:00:00,17,10,4,2,11,12,10,0,52,0.0,1021,12,10,236,6,Clear,islamabad
2020-02-02 03:00:00,17,10,4,1,10,11,9,0,52,0.0,1020,11,10,2,6,Clear,islamabad
2020-02-02 06:00:00,17,10,4,-0,9,10,10,0,50,0.0,1021,10,10,1,6,Sunny,islamabad
2020-02-02 09:00:00,17,10,4,-0,12,12,8,0,43,0.0,1022,12,10,99,6,Sunny,islamabad
2020-02-02 12:00:00,17,10,4,-1,17,17,8,7,30,0.0,1021,17,10,292,7,Partly cloudy,islamabad
2020-02-02 15:00:00,17,10,4,-0,17,17,9,16,32,0.0,1020,17,10,285,8,Partly cloudy,islamabad
2020-02-02 18:00:00,17,10,4,2,15,15,9,3,42,0.0,1020,15,10,303,8,Clear,islamabad
2020-02-02 21:00:00,17,10,4,1,13,13,8,0,45,0.0,1021,13,10,233,6,Partly cloudy,islamabad
2020-02-03 00:00:00,17,9,4,-1,9,10,10,4,49,0.0,1020,10,10,15,5,Partly cloudy,islamabad
2020-02-03 03:00:00,17,9,4,-1,8,9,12,4,48,0.0,1020,9,10,32,6,Partly cloudy,islamabad
2020-02-03 06:00:00,17,9,4,-1,9,9,11,2,47,0.0,1020,9,10,32,6,Partly cloudy,islamabad
2020-02-03 09:00:00,17,9,4,-1,11,11,8,3,42,0.0,1020,11,10,115,5,Partly cloudy,islamabad
2020-02-03 12:00:00,17,9,4,-1,17,17,6,5,30,0.0,1019,17,10,280,5,Partly cloudy,islamabad
2020-02-03 15:00:00,17,9,4,0,17,17,9,8,32,0.0,1017,17,10,261,8,Partly cloudy,islamabad
2020-02-03 18:00:00,17,9,4,-0,14,15,9,26,40,0.0,1016,14,10,296,6,Partly cloudy,islamabad
2020-02-03 21:00:00,17,9,4,-3,11,12,10,64,44,0.0,1017,11,10,250,5,Overcast,islamabad
2020-02-04 00:00:00,13,8,3,-2,8,9,13,100,48,0.0,1018,9,10,47,6,Overcast,islamabad
2020-02-04 03:00:00,13,8,3,-1,8,9,11,100,50,0.0,1017,9,10,43,5,Overcast,islamabad
2020-02-04 06:00:00,13,8,3,-1,9,9,8,100,50,0.0,1016,9,10,128,4,Overcast,islamabad
2020-02-04 09:00:00,13,8,3,1,9,10,13,100,52,0.0,1018,10,10,326,9,Overcast,islamabad
2020-02-04 12:00:00,13,8,3,3,11,12,14,83,53,0.0,1019,12,10,215,12,Patchy rain possible,islamabad
2020-02-04 15:00:00,13,8,3,3,13,13,6,61,50,0.1,1019,13,10,76,6,Patchy rain possible,islamabad
2020-02-04 18:00:00,13,8,3,3,11,12,8,69,58,0.1,1019,12,10,224,6,Partly cloudy,islamabad
2020-02-04 21:00:00,13,8,3,3,8,8,12,44,66,0.0,1021,8,10,303,6,Partly cloudy,islamabad
2020-02-05 00:00:00,17,7,4,1,7,8,10,22,63,0.0,1021,8,10,143,5,Partly cloudy,islamabad
2020-02-05 03:00:00,17,7,4,1,6,7,12,9,63,0.0,1020,7,10,358,6,Partly cloudy,islamabad
2020-02-05 06:00:00,17,7,4,0,6,7,13,8,62,0.0,1020,7,10,354,6,Partly cloudy,islamabad
2020-02-05 09:00:00,17,7,4,1,10,11,11,6,52,0.0,1020,11,10,336,8,Partly cloudy,islamabad
2020-02-05 12:00:00,17,7,4,1,16,16,11,5,36,0.0,1018,16,10,302,10,Partly cloudy,islamabad
2020-02-05 15:00:00,17,7,4,2,17,17,12,9,38,0.0,1015,17,10,298,10,Partly cloudy,islamabad
2020-02-05 18:00:00,17,7,4,3,13,14,13,16,47,0.0,1015,14,10,305,9,Partly cloudy,islamabad
2020-02-05 21:00:00,17,7,4,1,10,11,14,7,50,0.0,1016,11,10,336,7,Partly cloudy,islamabad
2020-02-06 00:00:00,16,8,4,0,9,10,12,8,51,0.0,1016,10,10,245,6,Partly cloudy,islamabad
2020-02-06 03:00:00,16,8,4,-0,8,9,9,9,53,0.0,1015,9,10,22,4,Partly cloudy,islamabad
2020-02-06 06:00:00,16,8,4,-1,8,8,8,8,54,0.0,1014,8,10,20,4,Partly cloudy,islamabad
2020-02-06 09:00:00,16,8,4,0,11,11,6,14,50,0.0,1015,11,10,102,4,Partly cloudy,islamabad
2020-02-06 12:00:00,16,8,4,1,16,15,5,39,37,0.0,1014,15,10,244,5,Cloudy,islamabad
2020-02-06 15:00:00,16,8,4,1,16,16,8,85,37,0.0,1013,16,10,265,7,Overcast,islamabad
2020-02-06 18:00:00,16,8,4,1,13,13,10,73,44,0.0,1013,13,10,303,7,Partly cloudy,islamabad
2020-02-06 21:00:00,16,8,4,-0,10,10,12,15,48,0.0,1015,10,10,251,6,Partly cloudy,islamabad
2020-02-07 00:00:00,19,8,5,1,8,9,12,21,58,0.0,1016,9,10,41,5,Partly cloudy,islamabad
2020-02-07 03:00:00,19,8,5,2,8,8,9,12,62,0.0,1016,8,10,48,4,Partly cloudy,islamabad
2020-02-07 06:00:00,19,8,5,3,9,9,8,2,64,0.0,1017,9,10,49,5,Sunny,islamabad
2020-02-07 09:00:00,19,8,5,4,13,13,5,0,55,0.0,1019,13,10,121,5,Sunny,islamabad
2020-02-07 12:00:00,19,8,5,4,18,18,7,0,38,0.0,1019,18,10,271,6,Sunny,islamabad
2020-02-07 15:00:00,19,8,5,4,19,19,10,0,35,0.0,1018,19,10,274,9,Sunny,islamabad
2020-02-07 18:00:00,19,8,5,3,16,17,12,0,41,0.0,1018,17,10,298,9,Clear,islamabad
2020-02-07 21:00:00,19,8,5,1,13,13,12,0,43,0.0,1020,13,10,334,8,Clear,islamabad
2020-02-08 00:00:00,21,10,5,1,12,12,12,0,47,0.0,1021,12,10,353,7,Clear,islamabad
2020-02-08 03:00:00,21,10,5,0,11,11,10,0,47,0.0,1020,11,10,243,6,Clear,islamabad
2020-02-08 06:00:00,21,10,5,-1,10,10,10,0,45,0.0,1021,10,10,12,6,Sunny,islamabad
2020-02-08 09:00:00,21,10,5,-2,13,13,6,0,36,0.0,1023,13,10,91,5,Sunny,islamabad
2020-02-08 12:00:00,21,10,5,-2,19,19,6,0,24,0.0,1022,19,10,250,5,Sunny,islamabad
2020-02-08 15:00:00,21,10,5,0,21,21,8,0,25,0.0,1021,21,10,256,6,Sunny,islamabad
2020-02-08 18:00:00,21,10,5,2,19,19,8,0,33,0.0,1022,19,10,299,6,Clear,islamabad
2020-02-08 21:00:00,21,10,5,-1,15,16,9,0,37,0.0,1023,15,10,251,5,Clear,islamabad
2020-02-09 00:00:00,21,10,5,-0,14,16,10,0,42,0.0,1024,14,10,35,6,Clear,islamabad
2020-02-09 03:00:00,21,10,5,-1,11,11,12,0,43,0.0,1023,11,10,39,6,Clear,islamabad
2020-02-09 06:00:00,21,10,5,-2,10,10,10,0,43,0.0,1023,10,10,34,6,Sunny,islamabad
2020-02-09 09:00:00,21,10,5,-1,14,14,6,0,38,0.0,1024,14,10,108,4,Sunny,islamabad
2020-02-09 12:00:00,21,10,5,-0,20,20,6,0,27,0.0,1024,20,10,250,5,Sunny,islamabad
2020-02-09 15:00:00,21,10,5,1,21,22,8,0,27,0.0,1022,21,10,255,7,Sunny,islamabad
2020-02-09 18:00:00,21,10,5,2,19,20,8,0,34,0.0,1022,19,10,297,7,Clear,islamabad
2020-02-09 21:00:00,21,10,5,0,15,18,10,0,38,0.0,1022,15,10,246,6,Clear,islamabad
2020-02-10 00:00:00,21,11,5,1,13,13,12,0,44,0.0,1022,13,10,27,6,Clear,islamabad
2020-02-10 03:00:00,21,11,5,1,12,12,10,0,48,0.0,1021,12,10,138,5,Clear,islamabad
2020-02-10 06:00:00,21,11,5,1,11,11,9,0,49,0.0,1020,11,10,354,5,Sunny,islamabad
2020-02-10 09:00:00,21,11,5,1,14,14,8,0,43,0.0,1021,14,10,327,6,Sunny,islamabad
2020-02-10 12:00:00,21,11,5,1,20,20,10,0,27,0.0,1020,20,10,286,8,Sunny,islamabad
2020-02-10 15:00:00,21,11,5,1,21,21,11,1,28,0.0,1018,21,10,274,9,Partly cloudy,islamabad
2020-02-10 18:00:00,21,11,5,1,17,18,10,7,36,0.0,1017,17,10,187,8,Partly cloudy,islamabad
2020-02-10 21:00:00,21,11,5,-1,15,16,9,9,39,0.0,1019,15,10,17,4,Partly cloudy,islamabad
2020-02-11 00:00:00,19,10,5,1,12,12,12,4,45,0.0,1019,12,10,39,6,Partly cloudy,islamabad
2020-02-11 03:00:00,19,10,5,0,11,11,12,12,47,0.0,1019,11,10,30,5,Partly cloudy,islamabad
2020-02-11 06:00:00,19,10,5,-1,10,10,11,22,47,0.0,1019,10,10,135,5,Partly cloudy,islamabad
2020-02-11 09:00:00,19,10,5,1,14,14,8,14,41,0.0,1020,14,10,330,5,Partly cloudy,islamabad
2020-02-11 12:00:00,19,10,5,1,19,19,10,27,31,0.0,1020,19,10,302,9,Partly cloudy,islamabad
2020-02-11 15:00:00,19,10,5,2,19,19,13,69,33,0.0,1019,19,10,270,11,Overcast,islamabad
2020-02-11 18:00:00,19,10,5,3,16,16,15,75,42,0.0,1020,16,10,295,10,Partly cloudy,islamabad
2020-02-11 21:00:00,19,10,5,3,13,14,21,45,48,0.0,1022,14,10,223,10,Partly cloudy,islamabad
2020-02-12 00:00:00,21,12,4,4,12,13,18,45,57,0.0,1023,13,10,358,9,Cloudy,islamabad
2020-02-12 03:00:00,21,12,4,4,12,12,18,63,56,0.0,1022,12,10,357,9,Partly cloudy,islamabad
2020-02-12 06:00:00,21,12,4,5,12,13,19,44,58,0.0,1021,13,10,347,10,Partly cloudy,islamabad
2020-02-12 09:00:00,21,12,4,6,15,15,17,44,57,0.0,1022,15,10,319,11,Partly cloudy,islamabad
2020-02-12 12:00:00,21,12,4,8,20,21,15,61,46,0.0,1022,20,10,307,13,Cloudy,islamabad
2020-02-12 15:00:00,21,12,4,9,21,22,17,59,46,0.0,1019,21,10,294,14,Partly cloudy,islamabad
2020-02-12 18:00:00,21,12,4,9,18,18,17,47,56,0.0,1019,18,10,296,13,Partly cloudy,islamabad
2020-02-12 21:00:00,21,12,4,7,16,16,13,45,58,0.0,1020,16,10,316,7,Partly cloudy,islamabad
2020-02-13 00:00:00,21,13,4,7,14,14,15,62,62,0.0,1021,14,10,311,8,Overcast,islamabad
2020-02-13 03:00:00,21,13,4,7,13,13,11,75,65,0.0,1020,13,10,293,6,Partly cloudy,islamabad
2020-02-13 06:00:00,21,13,4,8,13,13,3,41,68,0.0,1019,13,10,342,2,Partly cloudy,islamabad
2020-02-13 09:00:00,21,13,4,8,16,16,5,32,60,0.0,1020,16,10,292,4,Partly cloudy,islamabad
2020-02-13 12:00:00,21,13,4,9,21,22,9,46,47,0.1,1019,21,10,187,8,Patchy rain possible,islamabad
2020-02-13 15:00:00,21,13,4,9,21,23,13,77,46,0.3,1016,21,10,221,11,Patchy rain possible,islamabad
2020-02-13 18:00:00,21,13,4,9,20,21,12,78,54,0.6,1015,20,9,274,9,Light rain shower,islamabad
2020-02-13 21:00:00,21,13,4,8,17,21,15,79,66,1.1,1016,17,10,225,8,Patchy rain possible,islamabad
2020-02-14 00:00:00,21,12,5,8,13,14,13,51,69,0.2,1016,14,10,118,7,Partly cloudy,islamabad
2020-02-14 03:00:00,21,12,5,9,13,13,15,1,72,0.0,1014,13,10,335,9,Clear,islamabad
2020-02-14 06:00:00,21,12,5,8,11,12,21,0,74,0.0,1014,12,10,331,12,Sunny,islamabad
2020-02-14 09:00:00,21,12,5,7,14,14,22,1,61,0.0,1015,14,10,325,15,Partly cloudy,islamabad
2020-02-14 12:00:00,21,12,5,6,20,20,23,2,41,0.0,1014,20,10,316,20,Partly cloudy,islamabad
2020-02-14 15:00:00,21,12,5,6,21,22,23,1,37,0.0,1012,21,10,314,20,Sunny,islamabad
2020-02-14 18:00:00,21,12,5,5,19,19,23,0,42,0.0,1012,19,10,321,16,Clear,islamabad
2020-02-14 21:00:00,21,12,5,3,16,16,25,0,43,0.0,1013,16,10,334,13,Clear,islamabad
2020-02-15 00:00:00,24,12,5,3,15,15,16,0,43,0.0,1014,15,10,337,9,Clear,islamabad
2020-02-15 03:00:00,24,12,5,2,14,14,13,5,44,0.0,1013,14,10,341,7,Partly cloudy,islamabad
2020-02-15 06:00:00,24,12,5,0,11,12,15,10,45,0.0,1013,12,10,348,8,Partly cloudy,islamabad
2020-02-15 09:00:00,24,12,5,1,16,16,12,2,38,0.0,1014,16,10,325,8,Sunny,islamabad
2020-02-15 12:00:00,24,12,5,2,23,23,11,0,26,0.0,1015,23,10,292,9,Sunny,islamabad
2020-02-15 15:00:00,24,12,5,3,24,24,12,1,26,0.0,1013,24,10,274,10,Partly cloudy,islamabad
2020-02-15 18:00:00,24,12,5,3,20,23,12,9,35,0.0,1012,20,10,181,9,Partly cloudy,islamabad
2020-02-15 21:00:00,24,12,5,0,16,18,11,47,39,0.0,1013,16,10,9,5,Overcast,islamabad
2020-02-16 00:00:00,24,12,4,-0,13,13,11,100,41,0.0,1014,13,10,14,5,Overcast,islamabad
2020-02-16 03:00:00,24,12,4,0,12,12,12,100,43,0.0,1014,12,10,124,6,Overcast,islamabad
2020-02-16 06:00:00,24,12,4,0,12,12,15,100,45,0.0,1014,12,10,341,7,Overcast,islamabad
2020-02-16 09:00:00,24,12,4,2,15,15,15,74,41,0.0,1016,15,10,325,9,Partly cloudy,islamabad
2020-02-16 12:00:00,24,12,4,3,22,21,12,15,29,0.0,1017,22,10,302,11,Sunny,islamabad
2020-02-16 15:00:00,24,12,4,5,24,24,12,0,29,0.0,1015,24,10,290,10,Sunny,islamabad
2020-02-16 18:00:00,24,12,4,5,21,23,16,0,37,0.0,1015,21,10,312,12,Clear,islamabad
2020-02-16 21:00:00,24,12,4,4,17,19,18,0,42,0.0,1017,17,10,351,9,Clear,islamabad
2020-02-17 00:00:00,24,14,5,2,16,16,15,0,40,0.0,1018,16,10,240,8,Clear,islamabad
2020-02-17 03:00:00,24,14,5,1,15,15,12,0,39,0.0,1018,15,10,118,6,Clear,islamabad
2020-02-17 06:00:00,24,14,5,-1,14,14,14,0,37,0.0,1018,14,10,349,7,Sunny,islamabad
2020-02-17 09:00:00,24,14,5,-1,17,17,13,0,31,0.0,1020,17,10,336,9,Sunny,islamabad
2020-02-17 12:00:00,24,14,5,-1,23,23,14,0,21,0.0,1019,23,10,307,13,Sunny,islamabad
2020-02-17 15:00:00,24,14,5,1,24,24,17,1,23,0.0,1017,24,10,302,14,Partly cloudy,islamabad
2020-02-17 18:00:00,24,14,5,2,21,23,19,3,31,0.0,1016,21,10,315,13,Partly cloudy,islamabad
2020-02-17 21:00:00,24,14,5,-0,19,22,21,4,34,0.0,1017,19,10,341,10,Partly cloudy,islamabad
2020-02-18 00:00:00,24,13,5,-2,15,18,16,71,34,0.0,1017,15,10,352,8,Partly cloudy,islamabad
2020-02-18 03:00:00,24,13,5,-2,13,13,13,10,35,0.0,1016,13,10,239,6,Partly cloudy,islamabad
2020-02-18 06:00:00,24,13,5,-2,14,13,12,3,35,0.0,1015,13,10,3,5,Partly cloudy,islamabad
2020-02-18 09:00:00,24,13,5,-1,17,17,7,9,31,0.0,1016,16,10,92,4,Partly cloudy,islamabad
2020-02-18 12:00:00,24,13,5,-1,23,23,6,12,21,0.0,1016,22,10,268,6,Partly cloudy,islamabad
2020-02-18 15:00:00,24,13,5,0,23,23,9,10,22,0.0,1014,24,10,262,8,Partly cloudy,islamabad
2020-02-18 18:00:00,24,13,5,1,20,21,9,16,29,0.0,1012,20,10,178,6,Partly cloudy,islamabad
2020-02-18 21:00:00,24,13,5,-1,16,16,13,6,31,0.0,1013,16,10,33,6,Partly cloudy,islamabad
2020-02-19 00:00:00,23,13,5,-2,15,16,23,12,35,0.0,1012,15,10,62,11,Partly cloudy,islamabad
2020-02-19 03:00:00,23,13,5,-0,13,13,21,4,38,0.0,1011,13,10,64,10,Clear,islamabad
2020-02-19 06:00:00,23,13,5,1,14,14,19,1,39,0.0,1011,14,10,57,9,Partly cloudy,islamabad
2020-02-19 09:00:00,23,13,5,1,17,17,13,4,34,0.0,1012,17,10,72,8,Partly cloudy,islamabad
2020-02-19 12:00:00,23,13,5,1,23,23,13,17,23,0.0,1012,23,10,130,11,Partly cloudy,islamabad
2020-02-19 15:00:00,23,13,5,1,23,23,23,50,24,0.0,1011,23,10,137,18,Partly cloudy,islamabad
2020-02-19 18:00:00,23,13,5,2,20,21,27,74,31,0.0,1011,20,10,112,17,Overcast,islamabad
2020-02-19 21:00:00,23,13,5,1,17,17,37,99,33,0.0,1013,17,10,62,19,Overcast,islamabad
2020-02-20 00:00:00,22,11,4,6,14,16,26,85,66,3.4,1016,14,8,131,12,Light rain shower,islamabad
2020-02-20 03:00:00,22,11,4,6,9,11,33,81,69,1.8,1015,11,9,242,16,Moderate or heavy rain shower,islamabad
2020-02-20 06:00:00,22,11,4,6,11,12,26,62,67,1.7,1015,12,8,122,14,Partly cloudy,islamabad
2020-02-20 09:00:00,22,11,4,6,16,16,17,35,51,0.0,1017,16,10,245,12,Patchy rain possible,islamabad
2020-02-20 12:00:00,22,11,4,4,22,22,17,71,32,0.1,1017,22,10,33,15,Partly cloudy,islamabad
2020-02-20 15:00:00,22,11,4,4,22,22,21,32,31,0.0,1015,22,10,126,17,Partly cloudy,islamabad
2020-02-20 18:00:00,22,11,4,5,19,21,30,8,42,0.0,1015,19,10,329,18,Partly cloudy,islamabad
2020-02-20 21:00:00,22,11,4,4,17,20,32,5,47,0.0,1015,17,10,345,15,Clear,islamabad
2020-02-21 00:00:00,24,13,5,5,13,14,20,3,55,0.0,1017,14,10,248,10,Partly cloudy,islamabad
2020-02-21 03:00:00,24,13,5,4,13,13,13,2,52,0.0,1016,13,10,29,6,Partly cloudy,islamabad
2020-02-21 06:00:00,24,13,5,2,13,13,14,3,47,0.0,1017,13,10,8,7,Partly cloudy,islamabad
2020-02-21 09:00:00,24,13,5,4,18,18,9,3,40,0.0,1019,18,10,91,6,Partly cloudy,islamabad
2020-02-21 12:00:00,24,13,5,4,24,24,9,3,28,0.0,1019,24,10,260,8,Partly cloudy,islamabad
2020-02-21 15:00:00,24,13,5,5,24,24,14,3,29,0.0,1018,24,10,264,13,Partly cloudy,islamabad
2020-02-21 18:00:00,24,13,5,5,21,23,12,3,36,0.0,1018,21,10,295,9,Partly cloudy,islamabad
2020-02-21 21:00:00,24,13,5,3,17,19,12,4,40,0.0,1020,17,10,234,6,Partly cloudy,islamabad
2020-02-22 00:00:00,23,13,5,6,15,15,14,3,52,0.0,1021,15,10,20,7,Partly cloudy,islamabad
2020-02-22 03:00:00,23,13,5,5,14,14,14,5,52,0.0,1020,14,10,47,7,Partly cloudy,islamabad
2020-02-22 06:00:00,23,13,5,4,13,13,10,13,51,0.0,1021,13,10,46,5,Partly cloudy,islamabad
2020-02-22 09:00:00,23,13,5,4,17,18,7,20,43,0.0,1022,17,10,115,5,Partly cloudy,islamabad
2020-02-22 12:00:00,23,13,5,4,24,24,7,17,31,0.0,1022,22,10,248,6,Partly cloudy,islamabad
2020-02-22 15:00:00,23,13,5,5,24,24,12,6,31,0.0,1020,23,10,272,10,Partly cloudy,islamabad
2020-02-22 18:00:00,23,13,5,6,24,24,13,3,38,0.0,1019,22,10,297,10,Partly cloudy,islamabad
2020-02-22 21:00:00,23,13,5,4,20,23,15,3,43,0.0,1019,20,10,338,8,Partly cloudy,islamabad
2020-02-23 00:00:00,24,14,6,6,15,15,12,6,55,0.0,1020,15,10,4,6,Partly cloudy,islamabad
2020-02-23 03:00:00,24,14,6,5,14,14,12,6,55,0.0,1018,14,10,14,6,Partly cloudy,islamabad
2020-02-23 06:00:00,24,14,6,4,14,14,11,6,51,0.0,1018,14,10,18,6,Partly cloudy,islamabad
2020-02-23 09:00:00,24,14,6,4,18,18,7,6,41,0.0,1019,18,10,100,5,Partly cloudy,islamabad
2020-02-23 12:00:00,24,14,6,4,24,24,8,5,28,0.0,1019,23,10,272,6,Partly cloudy,islamabad
2020-02-23 15:00:00,24,14,6,5,24,24,10,4,28,0.0,1017,24,10,268,9,Partly cloudy,islamabad
2020-02-23 18:00:00,24,14,6,5,23,23,12,3,34,0.0,1016,22,10,296,9,Partly cloudy,islamabad
2020-02-23 21:00:00,24,14,6,3,18,20,14,4,40,0.0,1016,18,10,231,7,Partly cloudy,islamabad
2020-02-24 00:00:00,24,14,6,4,17,19,13,6,46,0.0,1016,17,10,18,6,Partly cloudy,islamabad
2020-02-24 03:00:00,24,14,6,3,14,14,11,6,48,0.0,1015,14,10,15,5,Partly cloudy,islamabad
2020-02-24 06:00:00,24,14,6,3,14,14,10,6,47,0.0,1014,14,10,13,5,Partly cloudy,islamabad
2020-02-24 09:00:00,24,14,6,4,18,18,8,6,40,0.0,1015,18,10,102,5,Partly cloudy,islamabad
2020-02-24 12:00:00,24,14,6,3,23,23,7,8,28,0.0,1015,23,10,250,6,Partly cloudy,islamabad
2020-02-24 15:00:00,24,14,6,4,24,24,10,7,27,0.0,1013,24,10,263,9,Partly cloudy,islamabad
2020-02-24 18:00:00,24,14,6,5,22,23,12,5,35,0.0,1013,22,10,304,8,Partly cloudy,islamabad
2020-02-24 21:00:00,24,14,6,3,18,20,14,6,42,0.0,1013,18,10,248,6,Partly cloudy,islamabad
2020-02-25 00:00:00,25,14,6,3,18,20,15,4,44,0.0,1014,18,10,29,7,Partly cloudy,islamabad
2020-02-25 03:00:00,25,14,6,3,14,14,13,5,47,0.0,1013,14,10,39,6,Partly cloudy,islamabad
2020-02-25 06:00:00,25,14,6,4,14,14,9,5,49,0.0,1013,14,10,41,5,Partly cloudy,islamabad
2020-02-25 09:00:00,25,14,6,5,18,19,7,3,41,0.0,1014,18,10,115,5,Partly cloudy,islamabad
2020-02-25 12:00:00,25,14,6,4,24,24,9,2,28,0.0,1014,24,10,273,8,Partly cloudy,islamabad
2020-02-25 15:00:00,25,14,6,4,24,24,13,6,26,0.0,1012,25,10,279,11,Partly cloudy,islamabad
2020-02-25 18:00:00,25,14,6,4,21,23,14,20,33,0.0,1012,21,10,299,10,Partly cloudy,islamabad
2020-02-25 21:00:00,25,14,6,2,17,20,15,23,37,0.0,1013,17,10,342,7,Partly cloudy,islamabad
2020-02-26 00:00:00,25,14,6,2,16,18,16,14,40,0.0,1013,16,10,5,8,Partly cloudy,islamabad
2020-02-26 03:00:00,25,14,6,1,13,14,16,23,42,0.0,1013,14,10,10,8,Partly cloudy,islamabad
2020-02-26 06:00:00,25,14,6,1,14,14,14,8,42,0.0,1013,14,10,8,7,Partly cloudy,islamabad
2020-02-26 09:00:00,25,14,6,2,18,18,10,7,35,0.0,1015,18,10,96,6,Partly cloudy,islamabad
2020-02-26 12:00:00,25,14,6,2,24,24,9,2,22,0.0,1015,25,10,283,8,Partly cloudy,islamabad
2020-02-26 15:00:00,25,14,6,2,24,24,11,3,22,0.0,1013,25,10,276,10,Partly cloudy,islamabad
2020-02-26 18:00:00,25,14,6,3,24,24,13,3,29,0.0,1014,23,10,300,9,Partly cloudy,islamabad
2020-02-26 21:00:00,25,14,6,1,21,23,14,8,34,0.0,1015,21,10,246,6,Partly cloudy,islamabad
2020-02-27 00:00:00,25,15,6,0,17,20,14,19,35,0.0,1015,17,10,33,7,Partly cloudy,islamabad
2020-02-27 03:00:00,25,15,6,0,15,15,11,29,37,0.0,1014,15,10,28,5,Partly cloudy,islamabad
2020-02-27 06:00:00,25,15,6,0,15,15,10,25,38,0.0,1014,15,10,37,5,Partly cloudy,islamabad
2020-02-27 09:00:00,25,15,6,2,19,19,5,21,34,0.0,1015,19,10,130,3,Partly cloudy,islamabad
2020-02-27 12:00:00,25,15,6,1,23,23,7,28,23,0.0,1015,24,10,292,6,Partly cloudy,islamabad
2020-02-27 15:00:00,25,15,6,1,24,24,10,25,21,0.0,1013,25,10,260,9,Partly cloudy,islamabad
2020-02-27 18:00:00,25,15,6,3,24,24,11,11,28,0.0,1012,23,10,180,8,Partly cloudy,islamabad
2020-02-27 21:00:00,25,15,6,1,19,21,15,7,31,0.0,1014,19,10,28,7,Partly cloudy,islamabad
2020-02-28 00:00:00,23,16,5,1,17,17,19,36,34,0.1,1014,17,10,52,9,Patchy rain possible,islamabad
2020-02-28 03:00:00,23,16,5,2,16,16,15,83,40,0.3,1013,16,9,54,8,Patchy rain possible,islamabad
2020-02-28 06:00:00,23,16,5,4,16,16,15,65,43,0.3,1013,16,9,44,8,Partly cloudy,islamabad
2020-02-28 09:00:00,23,16,5,6,19,20,14,59,41,0.0,1014,19,10,134,10,Patchy rain possible,islamabad
2020-02-28 12:00:00,23,16,5,7,24,24,16,62,37,0.1,1015,23,10,228,14,Partly cloudy,islamabad
2020-02-28 15:00:00,23,16,5,8,24,24,19,25,38,0.0,1014,23,10,8,16,Partly cloudy,islamabad
2020-02-28 18:00:00,23,16,5,8,21,22,19,39,45,0.0,1013,21,10,125,14,Partly cloudy,islamabad
2020-02-28 21:00:00,23,16,5,7,17,17,20,27,52,0.1,1013,17,10,357,11,Light rain shower,islamabad
2020-02-29 00:00:00,19,13,4,11,14,15,21,80,76,2.5,1014,15,8,79,13,Light rain,islamabad
2020-02-29 03:00:00,19,13,4,10,14,14,18,92,77,2.3,1014,14,8,131,10,Moderate rain,islamabad
